0.061816223,0.00705857342,0.00125882251,0.929866374
0.0723616704,0.00386818172,0.00132100144,0.922449172
0.421308935,0.0194667839,0.0323046371,0.526919663
0.455009639,0.0353638791,0.0241887961,0.485437661
0.639714003,0.0557052083,0.0459646583,0.258616149
0.172103092,0.127380729,0.0142276576,0.686288536
0.24584946,0.0903252587,0.0165827218,0.647242546
0.299364358,0.0191438831,0.0167183634,0.664773405
0.128330231,0.00433762744,0.00396272773,0.863369465
0.0594729073,0.0393449068,0.00161774876,0.899564445
0.0632715449,0.358483881,0.00452808524,0.573716402
0.0859097615,0.0385942161,0.00275020138,0.872745812
0.043348223,0.0104994737,0.00127056602,0.944881678
0.275268018,0.196324423,0.149082214,0.37932539
0.147341549,0.00680563878,0.00903804228,0.836814761
0.124819897,0.0115010254,0.00555033702,0.858128786
0.324730992,0.00403488474,0.0037050026,0.667529047
0.51372087,0.00272932393,0.00518225692,0.478367507
0.497708708,0.00555631984,0.00630815979,0.490426779
0.528065503,0.00688903406,0.00587255647,0.459172964
0.462740391,0.00544417556,0.00498791691,0.526827514
0.440018892,0.0070475773,0.0110215545,0.5419119
0.352908224,0.0256519299,0.0114298677,0.610010028
0.25071758,0.0121551864,0.00674432702,0.73038286
0.294313937,0.00489984499,0.00688224472,0.693903983
0.373654574,0.0219255332,0.00931796711,0.595101953
