0.0870612636,0.201467857,0.0210030153,0.690467834
0.0933018774,0.416368663,0.308053017,0.182276413
0.0384119973,0.239455476,0.689320862,0.0328116864
0.0878181979,0.494567484,0.0226111971,0.39500317
0.00400244351,0.000862772518,0.993871093,0.00126364664
0.00463090697,0.00190260611,0.992721081,0.000745419646
0.271789879,0.00480205612,0.00632145349,0.717086613
0.298508972,0.00681204069,0.00879671983,0.68588227
0.0735673234,0.0203922577,0.00194042374,0.90410006
0.0277108643,0.573150635,0.355829805,0.0433087163
0.0144127812,0.879955173,0.0191312525,0.0865008384
0.0272705592,0.794984519,0.0138330366,0.163911849
0.0118199382,0.887826264,0.0261924136,0.0741613731
0.0791795999,0.407731146,0.0286698155,0.484419405
0.121441983,0.0340981223,0.00981341302,0.834646463
0.173779324,0.0213975143,0.268365771,0.53645736
0.031260699,0.00865473971,0.920800209,0.0392842777
0.251636922,0.0132352831,0.0163187254,0.718809009
0.195597574,0.00705545535,0.00903365482,0.788313329
0.292674422,0.0073975441,0.01251431,0.687413692
0.140765324,0.0383830443,0.0280016102,0.792850077
0.00313488184,0.00272653438,0.993436873,0.000701749581
0.00134307845,0.000800758833,0.997524977,0.000331213378
0.360187322,0.00484244479,0.0213771462,0.613593042
0.400951564,0.0081644142,0.0555200092,0.535363972
0.420042187,0.0038428579,0.0255883336,0.550526679
0.212862656,0.00558776595,0.00844237581,0.773107231
0.00437085144,0.000610506395,0.992632627,0.00238598417
0.0946657211,0.0152105372,0.678670287,0.211453453
0.11561773,0.0135193095,0.635255158,0.235607743
